Date;Speed;Density;Bt;Bz
20200101131513;332.4;5.88;4.29;2.86
20200101131514;;;4.37;2.9
20200101131515;;;4.32;2.84
20200101131516;;;4.24;2.75
20200101131517;328.7;5.63;4.25;2.77
20200101131518;;;4.29;2.76
20200101131519;;;4.3;2.84
20200101131520;;;4.34;2.9
20200101131521;;;4.28;2.94
20200101131522;330.5;6.41;4.25;2.94
20200101131523;;;4.3;2.98
20200101131524;;;4.3;2.95
20200101131525;;;4.36;2.99
20200101131526;329.6;5.97;4.34;2.86
20200101131527;;;4.34;2.93
20200101131528;;;4.3;2.92
20200101131529;;;4.27;3.1
20200101131530;;;4.3;3.23
20200101131531;331.1;5.87;4.33;3.29
20200101131532;;;4.28;3.22
20200101131533;;;4.33;3.16
20200101131534;;;4.28;3.14
20200101131535;329.6;6.26;4.23;3.1
20200101131536;;;4.27;2.97
20200101131537;;;4.31;2.85
20200101131538;;;4.31;2.91
20200101131539;331.0;5.76;4.26;3.04
20200101131540;;;4.25;3.17
20200101131541;;;4.24;3.1
20200101131542;;;4.26;2.99
20200101131543;;;4.21;2.71
20200101131544;330.1;5.88;4.17;2.65
20200101131545;;;4.22;2.78
20200101131546;;;4.33;2.86
20200101131547;;;4.35;2.93
20200101131548;330.6;5.99;4.31;2.85
20200101131549;;;4.27;2.89
20200101131550;;;4.27;2.92
20200101131551;;;4.21;2.91
20200101131552;;;4.31;3.0
20200101131553;330.8;6.09;4.27;3.0
20200101131554;;;4.26;3.08
20200101131555;;;4.32;3.11
20200101131556;;;4.35;3.06
20200101131557;330.5;5.86;4.34;2.99
20200101131558;;;4.26;2.94
20200101131559;;;4.27;3.01
20200101131600;;;4.21;3.03
20200101131601;329.3;6.5;4.21;3.12
20200101131602;;;4.2;3.06
20200101131603;;;4.2;3.13
20200101131604;;;4.25;3.21
20200101131605;;;4.28;3.41
20200101131606;331.0;6.39;4.24;3.28
20200101131607;;;4.26;3.1
20200101131608;;;4.29;2.99
20200101131609;;;4.28;3.05
20200101131610;329.8;5.83;4.23;2.9
20200101131611;;;4.28;2.87
20200101131612;;;4.29;3.04
20200101131613;;;4.27;3.06
20200101131614;;;4.35;3.26
20200101131615;328.9;5.99;4.37;3.19
20200101131616;;;4.34;3.12
20200101131617;;;4.31;3.08
20200101131618;;;4.27;3.12
20200101131619;330.5;6.29;4.26;3.19
20200101131620;;;4.28;3.01
20200101131621;;;4.19;3.04
20200101131622;;;4.24;3.12
20200101131623;330.9;5.81;4.31;3.15
20200101131624;;;4.37;2.95
20200101131625;;;4.41;2.79
20200101131626;;;4.4;2.63
20200101131627;;;4.39;2.62
20200101131628;330.4;6.1;4.25;2.61
20200101131629;;;4.3;2.71
20200101131630;;;4.21;2.58
20200101131631;;;4.22;2.61
20200101131632;328.9;6.28;4.27;2.72
20200101131633;;;4.3;2.52
20200101131634;;;4.3;2.82
20200101131635;;;4.32;3.02
20200101131636;331.6;6.2;4.24;2.95
20200101131637;;;4.28;3.0
20200101131638;;;4.28;3.04
20200101131639;;;4.27;2.99
20200101131640;;;4.33;2.97
20200101131641;331.3;5.97;4.24;2.65
20200101131642;;;4.27;3.05
20200101131643;;;4.3;3.06
20200101131644;;;4.25;2.91
20200101131645;328.7;6.27;4.29;3.07
20200101131646;;;4.44;3.39
20200101131647;;;4.35;3.25
20200101131648;;;4.37;3.37
20200101131649;;;4.42;3.01
20200101131650;329.2;5.99;4.39;2.84
20200101131651;;;4.3;3.1
20200101131652;;;4.46;3.35
20200101131653;;;4.43;3.04
20200101131654;329.3;6.01;4.4;3.29
20200101131655;;;4.31;2.95
20200101131656;;;4.26;2.9
20200101131657;;;4.31;2.94
20200101131658;331.5;5.42;4.33;2.95
20200101131659;;;4.3;2.89
20200101131700;;;4.28;2.88
20200101131701;;;4.28;2.95
20200101131702;;;4.3;2.9
20200101131703;330.8;5.47;4.28;2.85
20200101131704;;;4.32;2.96
20200101131705;;;4.39;3.07
20200101131706;;;4.35;3.06
20200101131707;329.6;5.8;4.35;3.0
20200101131708;;;4.29;2.93
20200101131709;;;4.36;3.01
20200101131710;;;4.37;2.97
20200101131711;;;4.32;2.95
20200101131712;330.1;5.93;4.36;2.91
20200101131713;;;4.35;2.84
20200101131714;;;4.34;2.83
20200101131715;;;4.32;2.81
20200101131716;330.4;5.76;4.34;2.93
20200101131717;;;4.35;2.86
20200101131718;;;4.4;2.82
20200101131719;;;4.38;2.83
20200101131720;329.6;5.68;4.34;2.85
20200101131721;;;4.36;2.88
20200101131722;;;4.38;2.88
20200101131723;;;4.37;2.93
20200101131724;;;4.39;2.85
20200101131725;331.0;5.41;4.47;2.58
20200101131726;;;4.33;2.39
20200101131727;;;4.38;2.42
20200101131728;;;4.33;2.43
20200101131729;330.4;5.81;4.39;2.56
20200101131730;;;4.36;2.65
20200101131731;;;4.35;2.78
20200101131732;;;4.32;2.98
20200101131733;;;4.33;2.99
20200101131734;330.8;5.78;4.36;2.98
20200101131735;;;4.39;3.0
20200101131736;;;4.41;3.14
20200101131737;;;4.48;3.24
20200101131738;330.3;5.91;4.43;3.22
20200101131739;;;4.5;3.05
20200101131740;;;4.44;2.98
20200101131741;;;4.48;3.03
20200101131742;331.4;5.42;4.48;2.54
20200101131743;;;4.35;2.51
20200101131744;;;4.33;2.85
20200101131745;;;4.37;3.16
20200101131746;;;4.3;3.23
20200101131747;329.5;6.42;4.35;3.38
20200101131748;;;4.4;3.34
20200101131749;;;4.32;3.14
20200101131750;;;4.28;3.11
20200101131751;329.3;5.79;4.32;3.05
20200101131752;;;4.29;3.18
20200101131753;;;4.33;3.22
20200101131754;;;4.3;3.14
20200101131755;;;4.37;3.05
20200101131756;330.4;5.49;4.3;2.96
20200101131757;;;4.3;3.03
20200101131758;;;4.26;3.07
20200101131759;;;4.3;3.23
20200101131800;329.9;6.25;4.25;3.26
20200101131801;;;4.24;3.24
20200101131802;;;4.29;3.25
20200101131803;;;4.3;3.27
20200101131804;329.7;5.92;4.3;3.17
20200101131805;;;4.3;3.13
20200101131806;;;4.27;3.13
20200101131807;;;4.34;3.19
20200101131808;;;4.3;2.77
20200101131809;329.5;5.8;4.39;2.83
20200101131810;;;4.35;2.83
20200101131811;;;4.3;2.79
20200101131812;;;4.41;2.82
20200101131813;330.3;5.61;4.44;2.78
20200101131814;;;4.42;2.76
20200101131815;;;4.41;2.73
20200101131816;;;4.36;2.77
20200101131817;;;4.34;2.83
20200101131818;329.5;5.46;4.45;2.86
20200101131819;;;4.43;2.89
20200101131820;;;4.39;2.93
20200101131821;;;4.41;2.96
20200101131822;329.7;5.81;4.41;3.01
20200101131823;;;4.42;3.06
20200101131824;;;4.47;3.09
20200101131825;;;4.45;3.09
20200101131826;328.5;6.09;4.45;3.05
20200101131827;;;4.4;3.02
20200101131828;;;4.43;3.05
20200101131829;;;4.51;3.1
20200101131830;;;4.43;2.97
20200101131831;331.1;5.92;4.41;2.97
20200101131832;;;4.42;3.03
20200101131833;;;4.39;3.04
20200101131834;;;4.33;3.05
20200101131835;329.5;5.55;4.3;2.97
20200101131836;;;4.35;2.95
20200101131837;;;4.39;2.99
20200101131838;;;4.46;3.12
20200101131839;329.1;5.63;4.47;3.12
20200101131840;;;4.41;3.0
20200101131841;;;4.42;3.03
20200101131842;;;4.39;3.1
20200101131843;;;4.47;3.12
20200101131844;329.2;6.07;4.47;3.07
20200101131845;;;4.43;3.05
20200101131846;;;4.44;3.07
20200101131847;;;4.43;3.15
20200101131848;329.0;5.93;4.35;3.14
20200101131849;;;4.36;3.1
20200101131850;;;4.45;3.17
20200101131851;;;4.45;3.11
20200101131852;;;4.46;3.13
20200101131853;329.4;5.98;4.41;3.17
20200101131854;;;4.41;3.14
20200101131855;;;4.39;3.13
20200101131856;;;4.41;3.16
20200101131857;329.9;6.14;4.43;3.08
20200101131858;;;4.38;3.07
20200101131859;;;4.35;3.01
20200101131900;;;4.34;3.04
20200101131901;329.5;5.59;4.37;3.08
20200101131902;;;4.38;3.13
20200101131903;;;4.37;3.15
20200101131904;;;4.39;3.12
20200101131905;;;4.42;3.15
20200101131906;330.9;6.01;4.42;3.14
20200101131907;;;4.36;3.08
20200101131908;;;4.36;3.04
20200101131909;;;4.38;3.02
20200101131910;330.3;5.78;4.38;2.97
20200101131911;;;4.38;2.97
20200101131912;;;4.4;2.99
20200101131913;;;4.4;3.02
20200101131914;;;4.44;2.92
20200101131915;329.7;5.8;4.41;2.87
20200101131916;;;4.34;2.93
20200101131917;;;4.37;2.99
20200101131918;;;4.34;2.99
20200101131919;329.4;5.89;4.41;3.07
20200101131920;;;4.43;3.05
20200101131921;;;4.4;2.97
20200101131922;;;4.41;2.91
20200101131923;329.6;6.11;4.41;2.93
20200101131924;;;4.37;2.89
20200101131925;;;4.39;2.83
20200101131926;;;4.33;2.88
20200101131927;;;4.25;2.98
20200101131928;329.1;6.02;4.34;3.19
20200101131929;;;4.35;3.2
20200101131930;;;4.37;3.18
20200101131931;;;4.42;3.23
20200101131932;328.1;5.88;4.41;3.18
20200101131933;;;4.38;3.2
20200101131934;;;4.37;3.2
20200101131935;;;4.41;3.24
20200101131936;;;4.39;3.28
20200101131937;328.8;5.96;4.42;3.33
20200101131938;;;4.4;3.42
20200101131939;;;4.41;3.35
20200101131940;;;4.4;3.19
20200101131941;329.1;5.61;4.4;2.97
20200101131942;;;4.34;2.73
20200101131943;;;4.28;2.76
20200101131944;;;4.25;2.98
20200101131945;329.8;6.11;4.28;3.34
20200101131946;;;4.32;3.36
20200101131947;;;4.31;3.32
20200101131948;;;4.35;3.36
20200101131949;;;4.35;3.36
20200101131950;329.0;6.08;4.31;3.27
20200101131951;;;4.34;3.24
20200101131952;;;4.38;3.28
20200101131953;;;4.36;3.24
20200101131954;328.8;6.14;4.33;3.1
20200101131955;;;4.36;2.96
20200101131956;;;4.36;2.91
20200101131957;;;4.41;2.72
20200101131958;;;4.38;2.5
20200101131959;330.7;5.5;4.35;2.27
20200101132000;;;4.3;2.43
20200101132001;;;4.35;2.69
20200101132002;;;4.34;2.87
20200101132003;328.0;6.11;4.38;3.1
20200101132004;;;4.43;3.18
20200101132005;;;4.45;3.19
20200101132006;;;4.37;3.07
20200101132007;330.7;5.69;4.65;3.24
20200101132008;;;4.72;3.27
20200101132009;;;4.72;3.23
20200101132010;;;4.78;3.3
20200101132011;;;4.74;3.25
20200101132012;331.1;5.48;4.75;3.27
20200101132013;;;4.49;3.03
20200101132014;;;4.56;3.0
20200101132015;;;4.56;3.12
20200101132016;329.2;5.88;4.48;3.05
20200101132017;;;4.44;2.99
20200101132018;;;4.38;2.86
20200101132019;;;4.34;2.77
20200101132020;327.8;5.67;4.33;2.73
20200101132021;;;4.34;2.71
20200101132022;;;4.37;2.72
20200101132023;;;4.41;2.62
20200101132024;;;4.39;2.45
20200101132025;328.8;5.73;4.41;2.52
20200101132026;;;4.35;2.46
20200101132027;;;4.38;2.58
20200101132028;;;4.35;2.63
20200101132029;330.2;5.82;4.29;2.65
20200101132030;;;4.39;2.76
20200101132031;;;4.39;2.78
20200101132032;;;4.46;2.84
20200101132033;;;4.65;3.11
20200101132034;330.3;5.96;4.56;3.1
20200101132035;;;4.51;3.15
20200101132036;;;4.45;3.08
20200101132037;;;4.4;3.1
20200101132038;329.2;5.82;4.44;3.13
20200101132039;;;4.43;3.08
20200101132040;;;4.48;3.09
20200101132041;;;4.46;2.84
20200101132042;329.3;5.88;4.44;2.86
20200101132043;;;4.43;2.88
20200101132044;;;4.43;2.83
20200101132045;;;4.46;2.87
20200101132046;;;4.45;2.84
20200101132047;328.3;5.82;4.46;2.83
20200101132048;;;4.42;2.79
20200101132049;;;4.43;2.9
20200101132050;;;4.45;2.91
20200101132051;328.4;6.02;4.37;2.94
20200101132052;;;4.43;3.04
20200101132053;;;4.45;3.03
20200101132054;;;4.46;2.96
20200101132055;;;4.44;3.01
20200101132056;328.9;6.09;4.42;3.01
20200101132057;;;4.44;3.01
20200101132058;;;4.48;3.04
20200101132059;;;4.5;3.06
20200101132100;329.2;6.05;4.47;3.08
20200101132101;;;4.5;3.15
20200101132102;;;4.47;3.15
20200101132103;;;4.45;3.18
20200101132104;330.1;6.04;4.5;3.19
20200101132105;;;4.44;3.08
20200101132106;;;4.46;3.03
20200101132107;;;4.46;3.0
20200101132108;;;4.43;2.96
20200101132109;328.7;6.1;4.49;3.02
20200101132110;;;4.46;3.04
20200101132111;;;4.48;3.08
20200101132112;;;4.47;3.04
20200101132113;330.4;5.9;4.56;3.06
20200101132114;;;4.45;3.03
20200101132115;;;4.51;3.23
20200101132116;;;4.52;3.23
20200101132117;;;4.48;3.13
20200101132118;329.0;6.26;4.46;3.18
20200101132119;;;4.48;3.11
20200101132120;;;4.49;3.13
20200101132121;;;4.49;3.19
20200101132122;330.1;6.1;4.47;3.18
20200101132123;;;4.56;3.27
20200101132124;;;4.53;3.18
20200101132125;;;4.55;3.17
20200101132126;329.3;6.15;4.51;3.12
20200101132127;;;4.49;3.15
20200101132128;;;4.53;3.19
20200101132129;;;4.5;3.15
20200101132130;;;4.55;3.11
20200101132131;330.8;5.91;4.54;2.98
20200101132132;;;4.51;3.05
20200101132133;;;4.53;3.01
20200101132134;;;4.47;2.96
20200101132135;329.3;6.05;4.51;3.02
20200101132136;;;4.46;2.88
20200101132137;;;4.49;2.84
20200101132138;;;4.51;2.85
20200101132139;;;4.56;2.8
20200101132140;329.4;5.92;4.54;2.81
20200101132141;;;4.54;2.65
20200101132142;;;4.45;2.73
20200101132143;;;4.53;3.1
20200101132144;329.2;6.14;4.56;3.17
20200101132145;;;4.52;3.11
20200101132146;;;4.52;2.9
20200101132147;;;4.52;2.84
20200101132148;328.2;5.88;4.47;2.78
20200101132149;;;4.52;2.77
20200101132150;;;4.54;2.78
20200101132151;;;4.5;2.64
20200101132152;;;4.48;2.59
20200101132153;329.2;5.98;4.45;2.59
20200101132154;;;4.51;2.65
20200101132155;;;4.56;2.79
20200101132156;;;4.52;2.95
20200101132157;330.8;6.08;4.55;2.93
20200101132158;;;4.58;2.94
20200101132159;;;4.6;3.01
20200101132200;;;4.56;2.97
20200101132201;;;4.55;2.92
20200101132202;329.0;6.15;4.55;2.93
20200101132203;;;4.52;2.89
20200101132204;;;4.51;2.86
20200101132205;;;4.47;2.81
20200101132206;329.5;5.93;4.48;2.85
20200101132207;;;4.44;2.91
20200101132208;;;4.51;2.94
20200101132209;;;4.62;2.91
20200101132210;329.9;5.8;4.61;2.79
20200101132211;;;4.51;2.63
20200101132212;;;4.49;2.59
20200101132213;;;4.44;2.59
20200101132214;;;4.53;2.58
20200101132215;332.1;5.65;4.63;2.73
20200101132216;;;4.58;2.87
20200101132217;;;4.51;2.79
20200101132218;;;4.6;2.78
20200101132219;329.6;5.72;4.61;2.78
20200101132220;;;4.65;2.79
20200101132221;;;4.63;2.77
20200101132222;;;4.56;2.75
20200101132223;;;4.49;2.73
20200101132224;330.9;5.87;4.42;2.74
20200101132225;;;4.36;2.69
20200101132226;;;4.41;2.7
20200101132227;;;4.54;2.72
20200101132228;330.1;5.73;4.52;2.71
20200101132229;;;4.44;2.61
20200101132230;;;4.37;2.68
20200101132231;;;4.35;2.78
20200101132232;329.5;5.72;4.39;2.88
20200101132233;;;4.4;2.9
20200101132234;;;4.38;2.91
20200101132235;;;4.48;2.92
20200101132236;;;4.48;2.93
20200101132237;329.1;5.83;4.45;2.91
20200101132238;;;4.4;2.89
20200101132239;;;4.39;2.89
20200101132240;;;4.44;2.95
20200101132241;328.9;6.08;4.44;2.98
20200101132242;;;4.48;3.02
20200101132243;;;4.55;3.0
20200101132244;;;4.52;2.91
20200101132245;330.0;5.79;4.46;2.86
20200101132246;;;4.44;2.9
20200101132247;;;4.4;2.81
20200101132248;;;4.38;2.79
20200101132249;;;4.4;2.84
20200101132250;326.6;6.05;4.34;2.83
20200101132251;;;4.34;2.82
20200101132252;;;4.4;2.79
20200101132253;;;4.34;2.78
20200101132254;328.2;6.24;4.34;2.85
20200101132255;;;4.29;2.88
20200101132256;;;4.34;2.88
20200101132257;;;4.38;2.82
20200101132258;;;4.32;2.79
20200101132259;329.2;6.16;4.34;2.94
20200101132300;;;4.33;2.94
20200101132301;;;4.32;3.09
20200101132302;;;4.33;3.11
20200101132303;329.4;6.19;4.34;3.15
20200101132304;;;4.36;3.2
20200101132305;;;4.36;3.11
20200101132306;;;4.39;3.17
20200101132307;329.0;6.21;4.38;3.1
20200101132308;;;4.41;3.12
20200101132309;;;4.45;3.14
20200101132310;;;4.44;3.14
20200101132311;;;4.44;3.12
20200101132312;329.5;6.33;4.49;3.13
20200101132313;;;4.53;3.13
20200101132314;;;4.53;3.14
20200101132315;;;4.54;3.15
20200101132316;329.4;6.09;4.48;3.11
20200101132317;;;4.45;3.04
20200101132318;;;4.51;3.15
20200101132319;;;4.54;3.15
20200101132320;;;4.51;3.15
20200101132321;329.6;6.1;4.58;3.16
20200101132322;;;4.61;3.21
20200101132323;;;4.63;3.23
20200101132324;;;4.46;3.16
20200101132325;329.3;6.17;4.45;3.11
20200101132326;;;4.49;3.21
20200101132327;;;4.38;3.14
20200101132328;;;4.39;3.1
20200101132329;331.0;6.21;4.44;3.1
20200101132330;;;4.42;3.12
20200101132331;;;4.36;3.13
20200101132332;;;4.35;3.12
20200101132333;;;4.37;3.09
20200101132334;329.3;6.3;4.41;3.05
20200101132335;;;4.42;3.01
20200101132336;;;4.4;2.78
20200101132337;;;4.35;2.63
20200101132338;330.3;5.98;4.38;2.67
20200101132339;;;4.34;2.75
20200101132340;;;4.35;2.66
20200101132341;;;4.35;2.72
20200101132342;;;4.38;2.83
20200101132343;329.2;6.34;4.34;2.82
20200101132344;;;4.38;2.85
20200101132345;;;4.38;2.68
20200101132346;;;4.39;2.66
20200101132347;329.7;6.13;4.34;2.78
20200101132348;;;4.32;2.92
20200101132349;;;4.31;2.94
20200101132350;;;4.35;3.05
20200101132351;329.9;6.12;4.36;2.77
20200101132352;;;4.31;2.75
20200101132353;;;4.3;2.96
20200101132354;;;4.37;2.91
20200101132355;;;4.31;2.68
20200101132356;330.6;6.51;4.33;2.82
20200101132357;;;4.32;2.84
20200101132358;;;4.29;2.9
20200101132359;;;4.35;2.95
20200101132400;330.0;6.16;4.34;2.89
20200101132401;;;4.35;2.79
20200101132402;;;4.36;2.75
20200101132403;;;4.38;2.72
20200101132404;;;4.36;2.7
20200101132405;329.8;6.31;4.31;2.65
20200101132406;;;4.36;2.72
20200101132407;;;4.33;2.76
20200101132408;;;4.31;2.83
20200101132409;331.1;6.58;4.34;2.88
20200101132410;;;4.31;2.89
20200101132411;;;4.31;2.89
20200101132412;;;4.33;2.91
20200101132413;331.1;6.0;4.37;2.79
20200101132414;;;4.45;2.55
20200101132415;;;4.42;2.41
20200101132416;;;4.4;2.45
20200101132417;;;4.4;2.41
20200101132418;330.8;5.92;4.42;2.39
20200101132419;;;4.44;2.45
20200101132420;;;4.38;2.4
20200101132421;;;4.41;2.38
20200101132422;330.4;6.06;4.37;2.5
20200101132423;;;4.42;2.34
20200101132424;;;4.34;2.34
20200101132425;;;4.39;2.4
20200101132426;;;4.3;2.5
20200101132427;330.7;6.31;4.48;2.78
20200101132428;;;4.43;2.54
20200101132429;;;4.39;2.46
20200101132430;;;4.38;2.45
20200101132431;330.6;6.12;4.4;2.54
20200101132432;;;4.38;2.41
20200101132433;;;4.28;2.24
20200101132434;;;4.3;2.41
20200101132435;329.8;6.06;4.31;2.55
20200101132436;;;4.32;2.6
20200101132437;;;4.37;2.67
20200101132438;;;4.36;2.65
20200101132439;;;4.41;2.5
20200101132440;331.5;6.33;4.38;2.38
20200101132441;;;4.35;2.39
20200101132442;;;4.33;2.41
20200101132443;;;4.32;2.48
20200101132444;332.3;6.48;4.35;2.46
20200101132445;;;4.37;2.49
20200101132446;;;4.36;2.47
20200101132447;;;4.36;2.49
20200101132448;330.8;6.59;4.37;2.46
20200101132449;;;4.34;2.37
20200101132450;;;4.35;2.57
20200101132451;;;4.37;2.46
20200101132452;;;4.28;2.25
20200101132453;333.2;6.59;4.3;2.32
20200101132454;;;4.31;2.36
20200101132455;;;4.3;2.27
20200101132456;;;4.3;2.37
20200101132457;329.9;6.18;4.37;2.4
20200101132458;;;4.28;2.38
20200101132459;;;4.28;2.28
20200101132500;;;4.32;2.4
20200101132501;;;4.35;2.41
20200101132502;329.4;6.08;4.36;2.46
20200101132503;;;4.33;2.39
20200101132504;;;4.33;2.43
20200101132505;;;4.33;2.39
20200101132506;330.4;6.32;4.36;2.41
20200101132507;;;4.34;2.35
20200101132508;;;4.35;2.26
20200101132509;;;4.34;2.24
20200101132510;331.3;6.05;4.36;2.23
20200101132511;;;4.31;2.24
20200101132512;;;4.32;2.21
20200101132513;;;4.33;2.23
20200101132514;;;4.37;2.26
20200101132515;331.0;6.0;4.4;2.11
20200101132516;;;4.3;2.16
20200101132517;;;4.35;2.18
20200101132518;;;4.35;2.1
20200101132519;331.0;6.37;4.31;2.05
20200101132520;;;4.31;2.03
20200101132521;;;4.28;1.97
20200101132522;;;4.35;2.08
20200101132523;;;4.31;1.96
20200101132524;332.1;6.48;4.27;1.88
20200101132525;;;4.32;1.95
20200101132526;;;4.32;1.92
20200101132527;;;4.32;2.09
20200101132528;333.1;6.03;4.34;2.14
20200101132529;;;4.34;2.02
20200101132530;;;4.28;2.06
20200101132531;;;4.3;2.18
20200101132532;331.0;6.59;4.31;2.22
20200101132533;;;4.29;2.21
20200101132534;;;4.31;2.31
20200101132535;;;4.3;2.49
20200101132536;;;4.37;2.56
20200101132537;331.0;5.89;4.37;1.85
20200101132538;;;4.32;1.85
20200101132539;;;4.32;1.93
20200101132540;;;4.28;1.99
20200101132541;331.3;6.16;4.31;2.1
20200101132542;;;4.33;2.22
20200101132543;;;4.31;2.39
20200101132544;;;4.34;2.49
20200101132545;;;4.3;2.56
20200101132546;330.6;6.07;4.31;2.56
20200101132547;;;4.28;2.61
20200101132548;;;4.32;2.68
20200101132549;;;4.31;2.61
20200101132550;331.0;6.22;4.33;2.5
20200101132551;;;4.33;2.62
20200101132552;;;4.25;2.71
20200101132553;;;4.31;2.8
20200101132554;329.6;6.32;4.3;2.85
20200101132555;;;4.31;2.56
20200101132556;;;4.25;2.38
20200101132557;;;4.22;2.42
20200101132558;;;4.32;2.61
20200101132559;331.3;6.16;4.37;2.76
20200101132600;;;4.36;2.92
20200101132601;;;4.36;3.0
20200101132602;;;4.39;2.95
20200101132603;331.3;6.06;4.42;2.93
20200101132604;;;4.39;2.91
20200101132605;;;4.35;2.94
20200101132606;;;4.38;2.97
20200101132607;;;4.4;2.91
20200101132608;331.5;6.55;4.39;2.94
20200101132609;;;4.4;3.03
20200101132610;;;4.45;3.14
20200101132611;;;4.41;3.05
20200101132612;331.7;6.63;4.41;3.1
20200101132613;;;4.35;2.98
20200101132614;;;4.37;3.0
20200101132615;;;4.37;3.03
20200101132616;330.9;6.43;4.39;3.09
20200101132617;;;4.42;3.09
20200101132618;;;4.43;3.07
20200101132619;;;4.42;2.99
20200101132620;;;4.38;2.93
20200101132621;330.9;6.28;4.38;2.93
20200101132622;;;4.39;2.89
20200101132623;;;4.37;2.96
20200101132624;;;4.39;3.01
20200101132625;331.7;6.45;4.36;3.06
20200101132626;;;4.37;3.01
20200101132627;;;4.36;2.98
20200101132628;;;4.38;2.98
20200101132629;329.6;6.29;4.39;2.96
20200101132630;;;4.37;2.93
20200101132631;;;4.38;2.94
20200101132632;;;4.45;2.98
20200101132633;;;4.53;3.03
20200101132634;332.1;6.35;4.54;3.02
20200101132635;;;4.48;3.03
20200101132636;;;4.47;3.0
20200101132637;;;4.37;2.81
20200101132638;331.1;6.36;4.33;2.83
20200101132639;;;4.36;2.85
20200101132640;;;4.34;2.76
20200101132641;;;4.36;2.82
20200101132642;;;4.36;2.75
20200101132643;331.3;6.41;4.36;2.75
20200101132644;;;4.34;2.73
20200101132645;;;4.35;2.72
20200101132646;;;4.36;2.67
20200101132647;330.9;6.33;4.3;2.62
20200101132648;;;4.28;2.57
20200101132649;;;4.32;2.74
20200101132650;;;4.32;2.76
20200101132651;331.8;6.63;4.3;2.69
20200101132652;;;4.3;2.73
20200101132653;;;4.31;2.75
20200101132654;;;4.33;2.7
20200101132655;;;4.32;2.67
20200101132656;332.8;6.55;4.34;2.63
20200101132657;;;4.3;2.58
20200101132658;;;4.32;2.64
20200101132659;;;4.35;2.62
20200101132700;332.2;6.26;4.34;2.6
20200101132701;;;4.33;2.66
20200101132702;;;4.36;2.74
20200101132703;;;4.33;2.67
20200101132704;;;4.35;2.66
20200101132705;333.1;6.48;4.33;2.69
20200101132706;;;4.28;2.64
20200101132707;;;4.28;2.58
20200101132708;;;4.37;2.38
20200101132709;332.2;6.74;4.31;2.36
20200101132710;;;4.29;2.61
20200101132711;;;4.37;2.62
20200101132712;;;4.37;2.57
20200101132713;333.0;6.7;4.32;2.47
20200101132714;;;4.31;2.44
20200101132715;;;4.33;2.56
20200101132716;;;4.43;2.64
20200101132717;;;4.35;2.53
20200101132718;332.8;6.76;4.27;2.4
20200101132719;;;4.27;2.55
20200101132720;;;4.28;2.56
20200101132721;;;4.31;2.57
20200101132722;333.1;6.75;4.31;2.6
20200101132723;;;4.31;2.57
20200101132724;;;4.33;2.58
20200101132725;;;4.27;2.6
20200101132726;;;4.28;2.56
20200101132727;332.8;6.59;4.24;2.49
20200101132728;;;4.27;2.58
20200101132729;;;4.27;2.55
20200101132730;;;4.2;2.64
20200101132731;332.7;6.09;4.34;2.66
20200101132732;;;4.26;2.52
20200101132733;;;4.26;2.81
20200101132734;;;4.29;2.86
20200101132735;331.7;6.45;4.25;2.85
20200101132736;;;4.25;2.81
20200101132737;;;4.31;2.72
20200101132738;;;4.36;2.81
20200101132739;;;4.3;2.81
20200101132740;331.4;7.33;4.34;2.8
20200101132741;;;4.34;2.69
20200101132742;;;4.25;2.47
20200101132743;;;4.28;2.36
20200101132744;331.3;6.94;4.16;2.62
20200101132745;;;4.13;3.34
20200101132746;;;4.14;3.43
20200101132747;;;4.19;3.45
20200101132748;;;4.21;3.42
20200101132749;330.9;6.27;4.2;3.43
